"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","01 Sep 2018","21","122.55","122.82","0.56","-1.59","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","22","122.54","122.83","0.54","-1.59","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","23","124.44","124.73","0.54","-1.59","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","24","118.20","118.56","0.41","-1.53","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","25","113.13","113.38","0.32","-1.33","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","26","111.32","111.46","0.29","-1.19","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","27","111.25","111.18","0.28","-0.97","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","28","109.66","109.93","0.32","-1.35","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","29","108.06","108.37","0.29","-1.36","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","30","106.10","106.52","0.26","-1.44","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","31","105.58","105.78","0.24","-1.20","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","32","105.30","105.80","0.24","-1.50","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","33","105.37","105.76","0.25","-1.40","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","34","105.11","105.24","0.27","-1.16","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","35","101.62","101.53","0.34","-1.01","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","36","100.59","100.43","0.40","-1.00","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","37","101.55","101.55","0.40","-1.16","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","38","105.85","105.77","0.40","-1.08","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","39","108.51","108.39","0.39","-1.03","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","40","107.84","107.67","0.32","-0.91","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","41","110.16","109.92","0.37","-0.89","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","42","108.60","108.39","0.30","-0.85","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","43","107.94","107.65","0.31","-0.78","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","44","102.23","102.12","0.22","-0.87","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","45","96.38","95.87","0.16","-0.41","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","46","94.13","93.35","0.10","-0.08","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","47","92.68","91.86","0.07","-0.01","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","01 Sep 2018","48","96.46","95.69","0.02","-0.01","0.00","0.21","0.3016","0.0000","0.2483"
"WEP","02 Sep 2018","1","99.01","97.96","0.02","0.26","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","2","96.90","95.73","0.02","0.38","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","3","93.79","92.79","0.02","0.21","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","4","96.78","95.80","0.02","0.19","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","5","96.43","95.54","0.02","0.10","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","6","95.47","94.66","0.02","0.02","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","7","92.74","91.62","0.02","0.33","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","8","90.15","89.12","0.02","0.24","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","9","89.36","88.61","0.02","-0.05","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","10","87.39","86.62","0.02","-0.02","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","11","89.48","88.60","0.02","0.09","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","12","89.39","88.71","0.03","-0.12","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","13","89.34","88.72","0.03","-0.18","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","14","88.97","88.62","0.03","-0.45","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","15","89.20","88.73","0.05","-0.35","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","16","89.10","88.64","0.19","-0.50","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","17","90.75","90.78","0.08","-0.88","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","18","95.08","95.42","0.08","-1.19","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","19","95.30","95.25","0.05","-0.77","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","20","96.62","96.47","0.05","-0.67","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","21","100.87","100.43","0.16","-0.49","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","22","95.75","95.59","0.10","-0.71","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","23","93.86","93.43","0.05","-0.40","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","24","93.78","93.24","0.05","-0.28","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","25","92.70","92.18","0.03","-0.28","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","26","92.41","91.83","0.03","-0.22","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","27","92.58","92.13","0.03","-0.36","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","28","92.66","92.17","0.03","-0.31","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","29","93.35","92.87","0.04","-0.33","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","30","92.22","91.82","0.03","-0.40","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","31","92.17","91.81","0.03","-0.44","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","32","92.01","91.81","0.03","-0.60","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","33","91.70","91.31","0.03","-0.41","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","34","92.17","91.83","0.03","-0.46","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","35","92.00","91.82","0.03","-0.62","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","36","91.70","91.32","0.39","-0.78","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","37","92.47","91.82","0.39","-0.51","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","38","94.09","93.42","0.38","-0.48","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","39","99.91","98.77","0.37","0.00","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","40","103.33","103.14","0.33","-0.91","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","41","103.47","103.24","0.16","-0.71","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","42","112.14","111.67","0.33","-0.63","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","43","113.54","112.75","0.34","-0.32","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","44","103.83","103.13","0.15","-0.22","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","45","94.10","93.43","0.04","-0.14","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","46","93.96","93.40","0.04","-0.25","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","47","96.35","95.74","0.03","-0.19","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","02 Sep 2018","48","94.42","93.70","0.03","-0.08","0.00","0.21","0.3016","0.0000","0.2597"
"WEP","03 Sep 2018","1","91.38","90.79","0.03","-0.18","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","2","89.97","89.13","0.02","0.08","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","3","89.92","89.12","0.02","0.03","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","4","89.94","89.22","0.02","-0.05","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","5","89.25","88.60","0.02","-0.12","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","6","88.02","87.28","0.02","-0.03","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","7","87.37","86.58","0.02","0.03","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","8","86.75","86.04","0.00","-0.04","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","9","86.44","85.59","0.00","0.10","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","10","86.29","85.59","0.00","-0.04","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","11","87.16","86.53","0.02","-0.13","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","12","89.36","88.65","0.03","-0.06","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","13","92.37","91.82","0.03","-0.23","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","14","91.40","90.83","0.03","-0.20","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","15","91.49","91.10","0.17","-0.53","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","16","94.53","93.89","0.17","-0.27","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","17","104.50","104.32","0.20","-0.76","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","18","104.96","104.33","0.23","-0.34","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","19","102.71","102.35","0.18","-0.57","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","20","104.72","104.36","0.20","-0.59","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","21","108.60","108.13","0.23","-0.51","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","22","109.72","109.54","0.24","-0.81","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","23","109.90","109.55","0.23","-0.63","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","24","105.05","104.91","0.15","-0.76","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","25","104.62","104.38","0.14","-0.65","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","26","105.19","104.92","0.15","-0.63","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","27","109.13","108.81","0.20","-0.63","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","28","108.98","108.81","0.21","-0.79","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","29","109.65","109.22","0.21","-0.52","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","30","109.60","109.22","0.20","-0.57","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","31","109.48","109.29","0.20","-0.75","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","32","109.71","109.56","0.20","-0.80","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","33","109.73","109.54","0.21","-0.77","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","34","108.54","108.79","0.22","-1.22","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","35","104.15","104.35","0.16","-1.11","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","36","96.00","96.35","0.09","-1.19","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","37","97.72","98.00","0.09","-1.11","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","38","99.66","100.04","0.12","-1.25","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","39","101.79","101.93","0.14","-1.02","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","40","102.52","102.70","0.17","-1.09","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","41","102.14","102.26","0.17","-1.04","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","42","111.62","112.08","0.32","-1.53","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","43","107.77","107.78","0.31","-1.07","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","44","101.57","101.37","0.20","-0.74","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","45","94.39","94.05","0.05","-0.45","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","46","92.61","91.87","0.31","-0.32","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","47","90.93","90.22","0.32","-0.36","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","03 Sep 2018","48","89.62","89.29","0.27","-0.69","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","04 Sep 2018","1","102.43","101.68","0.25","-0.25","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","2","100.57","99.95","0.17","-0.29","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","3","97.82","97.19","0.03","-0.14","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","4","96.18","95.80","0.03","-0.39","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","5","100.29","99.76","0.04","-0.25","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","6","96.59","96.16","0.03","-0.35","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","7","93.16","92.78","0.02","-0.39","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","8","93.24","92.74","0.02","-0.27","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","9","91.81","91.71","0.02","-0.66","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","10","92.95","92.74","0.02","-0.56","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","11","96.23","95.81","0.03","-0.36","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","12","96.67","95.82","0.27","-0.16","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","13","101.49","100.21","0.37","0.17","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","14","103.82","103.31","0.45","-0.69","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","15","93.14","93.12","0.10","-0.83","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","16","102.76","102.61","0.19","-0.78","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","17","122.12","121.03","0.57","-0.23","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","18","119.23","118.33","0.53","-0.38","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","19","113.24","112.70","0.35","-0.55","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","20","113.91","112.76","0.32","0.09","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","21","114.86","114.56","0.29","-0.74","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","22","111.09","111.03","0.20","-0.89","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","23","111.27","111.03","0.19","-0.70","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","24","106.17","106.17","0.14","-0.89","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","25","103.75","103.56","0.13","-0.69","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","26","104.44","104.13","0.14","-0.58","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","27","105.10","104.96","0.14","-0.74","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","28","105.07","104.97","0.14","-0.79","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","29","105.87","105.66","0.14","-0.67","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","30","105.09","104.88","0.14","-0.68","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","31","105.00","104.89","0.14","-0.77","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","32","103.94","103.96","0.14","-0.91","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","33","104.00","103.96","0.14","-0.85","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","34","103.72","103.93","0.15","-1.11","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","35","101.96","102.28","0.12","-1.19","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","36","98.38","98.84","0.10","-1.31","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","37","98.48","98.65","0.10","-1.02","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","38","99.93","100.26","0.12","-1.19","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","39","101.97","102.25","0.13","-1.16","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","40","103.38","103.55","0.16","-1.08","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","41","103.85","103.93","0.16","-0.99","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","42","117.47","117.69","0.43","-1.39","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","43","114.52","114.54","0.38","-1.14","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","44","124.09","123.77","0.55","-0.98","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","45","105.77","104.96","0.26","-0.20","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","46","104.17","103.22","0.24","-0.04","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","47","99.25","98.33","0.17","0.00","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","04 Sep 2018","48","91.31","90.71","0.08","-0.23","0.00","0.21","0.3016","0.0000","0.2350"
"WEP","05 Sep 2018","1","101.51","100.67","0.37","-0.27","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","2","98.96","98.27","0.28","-0.33","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","3","95.17","94.31","0.25","-0.13","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","4","90.65","89.73","0.25","-0.08","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","5","93.32","92.53","0.04","0.01","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","6","90.39","89.71","0.04","-0.10","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","7","89.68","89.08","0.02","-0.17","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","8","89.02","88.69","0.02","-0.44","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","9","89.10","88.68","0.02","-0.34","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","10","89.78","89.19","0.02","-0.18","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","11","90.09","89.73","0.04","-0.43","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","12","91.69","90.80","0.25","-0.11","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","13","93.52","92.81","0.37","-0.41","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","14","98.20","97.85","0.37","-0.77","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","15","94.30","94.85","0.08","-1.38","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","16","99.07","99.47","0.19","-1.33","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","17","108.95","108.68","0.31","-0.79","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","18","109.10","108.68","0.31","-0.64","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","19","106.76","106.56","0.21","-0.76","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","20","106.83","106.86","0.17","-0.94","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","21","111.43","111.66","0.17","-1.15","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","22","108.56","108.59","0.11","-0.88","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","23","103.07","103.60","0.08","-1.35","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","24","103.12","103.71","0.12","-1.46","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","25","103.01","103.59","0.13","-1.45","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","26","103.25","103.59","0.13","-1.22","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","27","105.46","105.71","0.13","-1.12","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","28","107.50","107.78","0.14","-1.17","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","29","107.85","107.77","0.14","-0.81","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","30","103.40","103.60","0.08","-1.03","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","31","104.71","105.21","0.09","-1.33","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","32","104.76","105.19","0.09","-1.26","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","33","103.05","103.60","0.08","-1.37","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","34","101.38","101.98","0.11","-1.46","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","35","94.56","94.88","0.06","-1.12","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","36","93.59","93.86","0.21","-1.23","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","37","94.18","93.90","0.45","-0.92","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","38","95.37","95.15","0.40","-0.93","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","39","96.07","95.30","0.40","-0.38","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","40","95.54","95.32","0.32","-0.85","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","41","94.91","94.59","0.40","-0.82","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","42","107.53","107.90","0.16","-1.28","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","43","105.78","105.71","0.16","-0.84","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","44","103.28","103.30","0.14","-0.91","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","45","99.07","98.19","0.31","-0.18","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","46","94.45","93.87","0.27","-0.43","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","47","94.56","93.89","0.28","-0.35","0.00","0.21","0.3016","0.0000","0.2347"
"WEP","05 Sep 2018","48","91.00","90.32","0.25","-0.31","0.00","0.21","0.3016","0.0000","0.2347"
