"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","10 Oct 2018","40","112.76","112.43","0.23","-0.63","0.00","0.20","0.3016","0.0000","0.2261"
"WEP","10 Oct 2018","41","121.64","121.42","0.32","-0.83","0.00","0.20","0.3016","0.0000","0.2261"
"WEP","10 Oct 2018","42","130.54","130.43","0.53","-1.15","0.00","0.20","0.3016","0.0000","0.2261"
"WEP","10 Oct 2018","43","124.45","124.20","0.39","-0.87","0.00","0.20","0.3016","0.0000","0.2261"
"WEP","10 Oct 2018","44","116.98","116.85","0.26","-0.85","0.00","0.20","0.3016","0.0000","0.2261"
"WEP","10 Oct 2018","45","112.29","111.58","0.26","-0.27","0.00","0.20","0.3016","0.0000","0.2261"
"WEP","10 Oct 2018","46","122.36","121.77","0.41","-0.55","0.00","0.20","0.3016","0.0000","0.2261"
"WEP","10 Oct 2018","47","121.84","120.63","0.41","0.07","0.00","0.20","0.3016","0.0000","0.2261"
"WEP","10 Oct 2018","48","107.45","106.64","0.25","-0.16","0.00","0.20","0.3016","0.0000","0.2261"
"WEP","11 Oct 2018","1","118.14","116.81","0.59","0.01","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","2","116.45","114.95","0.38","0.39","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","3","113.67","112.25","0.35","0.34","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","4","112.87","111.59","0.35","0.20","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","5","111.81","110.42","0.37","0.29","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","6","107.28","105.97","0.36","0.22","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","7","107.04","105.72","0.35","0.24","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","8","106.89","105.76","0.35","0.05","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","9","106.97","105.75","0.35","0.14","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","10","107.83","106.60","0.34","0.16","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","11","109.06","107.99","0.36","-0.02","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","12","113.81","112.23","0.62","0.23","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","13","112.70","111.04","0.46","0.47","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","14","116.33","115.74","0.46","-0.60","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","15","100.08","99.04","0.68","-0.37","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","16","106.24","105.39","0.62","-0.50","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","17","111.53","110.61","0.63","-0.44","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","18","122.78","122.52","0.45","-0.92","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","19","124.32","124.20","0.33","-0.94","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","20","123.97","124.22","0.30","-1.28","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","21","130.09","130.49","0.40","-1.53","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","22","133.06","133.60","0.40","-1.67","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","23","132.96","133.60","0.39","-1.76","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","24","129.81","130.47","0.32","-1.71","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","25","343.18","343.91","3.16","-4.62","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","26","454.91","455.01","3.14","-3.97","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","27","133.05","133.55","0.40","-1.63","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","28","144.51","145.01","0.55","-1.78","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","29","161.38","161.86","0.84","-2.05","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","30","148.52","149.09","0.61","-1.91","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","31","145.18","144.98","0.55","-1.07","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","32","140.99","140.85","0.49","-1.08","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","33","128.57","128.46","0.32","-0.94","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","34","123.24","123.18","0.27","-0.94","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","35","116.93","117.10","0.24","-1.14","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","36","108.99","109.00","0.23","-0.97","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","37","107.57","107.52","0.23","-0.91","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","38","111.31","111.12","0.23","-0.77","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","39","111.92","111.18","0.23","-0.22","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","40","111.46","111.18","0.20","-0.65","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","41","111.48","111.17","0.24","-0.66","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","42","123.12","123.19","0.38","-1.18","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","43","115.75","115.56","0.32","-0.86","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","44","128.62","128.30","0.57","-0.98","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","45","129.17","128.28","0.58","-0.42","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","46","118.91","117.73","0.42","0.03","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","47","122.74","121.46","0.43","0.12","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","11 Oct 2018","48","105.85","104.69","0.25","0.18","0.00","0.20","0.3016","0.0000","0.2280"
"WEP","12 Oct 2018","1","118.30","117.35","0.20","0.02","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","2","116.20","115.05","0.36","0.06","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","3","115.19","114.14","0.28","0.04","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","4","114.72","113.63","0.26","0.10","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","5","112.21","110.92","0.29","0.27","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","6","109.23","107.82","0.28","0.40","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","7","107.81","106.66","0.26","0.16","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","8","107.87","106.65","0.26","0.22","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","9","107.81","106.65","0.26","0.17","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","10","107.61","106.65","0.21","0.02","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","11","109.38","108.39","0.28","-0.02","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","12","112.27","111.63","0.25","-0.34","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","13","112.02","111.03","0.46","-0.20","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","14","112.85","112.58","0.46","-0.92","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","15","103.54","102.66","0.71","-0.56","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","16","107.13","106.54","0.70","-0.85","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","17","112.05","111.60","0.70","-0.98","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","18","123.31","123.06","0.68","-1.16","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","19","128.36","128.22","0.49","-1.09","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","20","115.42","116.25","0.19","-1.75","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","21","305.04","303.22","3.52","-2.44","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","22","306.07","305.03","3.30","-2.99","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","23","305.47","305.02","3.26","-3.54","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","24","164.00","164.49","0.85","-2.07","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","25","144.65","144.95","0.55","-1.58","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","26","163.70","163.68","0.86","-1.57","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","27","159.85","160.08","0.81","-1.77","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","28","159.09","159.19","0.81","-1.64","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","29","134.10","134.70","0.37","-1.70","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","30","129.56","130.12","0.29","-1.58","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","31","128.03","128.39","0.28","-1.37","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","32","127.63","128.29","0.26","-1.65","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","33","127.66","128.29","0.26","-1.62","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","34","123.34","124.17","0.21","-1.77","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","35","120.36","121.06","0.22","-1.65","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","36","127.05","127.89","0.42","-1.99","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","37","126.39","126.26","0.43","-1.03","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","38","127.00","126.93","0.43","-1.09","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","39","128.15","127.84","0.43","-0.85","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","40","128.06","127.89","0.40","-0.96","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","41","128.01","127.80","0.40","-0.92","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","42","133.43","133.34","0.56","-1.20","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","43","127.94","127.77","0.42","-0.98","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","44","123.31","122.92","0.36","-0.70","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","45","121.09","120.39","0.33","-0.36","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","46","110.74","109.65","0.23","0.13","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","47","107.04","106.18","0.24","-0.11","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","12 Oct 2018","48","97.88","97.14","0.21","-0.20","0.00","0.20","0.3016","0.0000","0.2287"
"WEP","13 Oct 2018","1","105.62","104.73","0.19","-0.05","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","2","102.38","101.64","0.14","-0.14","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","3","102.49","101.62","0.21","-0.09","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","4","102.50","101.61","0.17","-0.03","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","5","101.69","100.80","0.29","-0.14","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","6","101.68","100.80","0.21","-0.08","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","7","101.59","100.71","0.17","-0.04","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","8","96.72","95.75","0.17","0.06","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","9","96.52","95.75","0.35","-0.33","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","10","96.55","95.74","0.34","-0.28","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","11","96.48","95.74","0.36","-0.37","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","12","101.93","100.71","0.37","0.11","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","13","101.77","100.73","0.48","-0.18","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","14","96.79","95.82","0.49","-0.27","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","15","101.61","100.86","0.53","-0.52","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","16","105.09","104.02","0.53","-0.21","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","17","107.12","106.79","0.45","-0.87","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","18","105.49","105.06","0.44","-0.76","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","19","108.01","107.35","0.82","-0.91","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","20","114.24","114.04","0.66","-1.21","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","21","120.41","120.30","0.72","-1.36","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","22","124.11","123.93","0.58","-1.15","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","23","124.55","123.95","0.58","-0.73","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","24","120.68","120.30","0.56","-0.93","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","25","114.48","114.22","0.38","-0.86","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","26","109.57","109.11","0.54","-0.83","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","27","107.87","107.42","0.38","-0.68","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","28","107.17","106.80","0.39","-0.77","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","29","107.03","106.77","0.39","-0.88","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","30","106.60","106.40","0.49","-1.04","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","31","106.54","106.30","0.38","-0.88","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","32","106.19","106.30","0.19","-1.05","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","33","105.90","106.12","0.19","-1.16","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","34","104.62","104.75","0.21","-1.08","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","35","104.33","104.63","0.26","-1.31","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","36","104.56","104.53","0.38","-1.10","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","37","104.61","104.57","0.37","-1.08","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","38","106.71","106.79","0.30","-1.13","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","39","110.03","109.80","0.33","-0.85","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","40","110.75","110.69","0.22","-0.90","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","41","108.52","108.42","0.26","-0.91","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","42","109.64","109.66","0.25","-1.02","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","43","109.41","109.27","0.26","-0.87","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","44","106.83","106.76","0.21","-0.88","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","45","103.33","102.75","0.27","-0.43","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","46","105.49","104.86","0.37","-0.49","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","47","102.76","101.67","0.38","-0.04","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","13 Oct 2018","48","102.53","101.62","0.25","-0.09","0.00","0.20","0.3016","0.0000","0.2463"
"WEP","14 Oct 2018","1","101.86","100.90","0.24","-0.04","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","2","98.48","97.89","0.18","-0.35","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","3","100.81","100.22","0.17","-0.34","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","4","97.03","96.66","0.14","-0.53","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","5","97.84","97.55","0.18","-0.65","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","6","96.15","95.78","0.18","-0.57","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","7","96.11","95.66","0.07","-0.38","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","8","96.01","95.77","0.07","-0.59","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","9","100.56","100.54","0.04","-0.78","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","10","96.15","95.76","0.04","-0.41","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","11","95.97","95.76","0.07","-0.62","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","12","96.63","95.76","0.34","-0.23","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","13","101.13","100.27","0.50","-0.39","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","14","101.01","100.55","0.51","-0.81","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","15","101.11","100.38","0.69","-0.72","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","16","98.75","97.84","0.80","-0.64","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","17","101.50","100.76","0.79","-0.81","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","18","101.67","100.86","0.78","-0.73","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","19","104.65","103.91","0.49","-0.51","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","20","106.28","105.98","0.44","-0.90","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","21","107.12","106.81","0.36","-0.81","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","22","101.55","101.36","0.27","-0.84","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","23","106.43","106.31","0.25","-0.89","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","24","105.53","105.43","0.24","-0.90","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","25","104.53","104.33","0.20","-0.76","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","26","104.74","104.43","0.20","-0.65","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","27","101.09","100.85","0.20","-0.72","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","28","101.11","100.86","0.21","-0.72","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","29","101.15","100.85","0.21","-0.67","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","30","101.28","100.86","0.20","-0.54","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","31","101.25","100.85","0.20","-0.56","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","32","101.16","100.86","0.20","-0.66","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","33","101.11","100.85","0.25","-0.75","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","34","101.02","100.86","0.28","-0.88","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","35","102.97","102.55","0.37","-0.71","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","36","102.34","102.00","0.50","-0.92","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","37","103.87","103.58","0.49","-0.96","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","38","105.95","105.97","0.48","-1.26","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","39","106.95","106.85","0.47","-1.13","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","40","110.35","110.00","0.44","-0.85","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","41","111.08","110.62","0.35","-0.65","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","42","111.17","110.62","0.34","-0.55","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","43","111.20","111.01","0.41","-0.98","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","44","111.30","111.02","0.40","-0.88","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","45","107.85","106.90","0.43","-0.24","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","46","103.44","102.54","0.28","-0.14","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","47","108.17","107.43","0.29","-0.31","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","48","106.59","105.96","0.22","-0.35","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","15 Oct 2018","1","102.89","101.98","0.41","-0.23","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","2","101.91","100.42","0.24","0.52","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","3","94.64","93.41","0.34","0.16","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","4","91.71","90.63","0.34","0.01","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","5","91.64","90.56","0.36","-0.01","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","6","91.58","90.61","0.04","0.20","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","7","91.67","90.51","0.34","0.09","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","8","91.78","90.50","0.34","0.22","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","9","91.71","90.50","0.34","0.14","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","10","91.76","90.51","0.34","0.18","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","11","91.81","90.72","0.35","0.01","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","12","95.75","94.40","0.40","0.22","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","13","102.19","100.76","0.45","0.25","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","14","105.08","104.59","0.28","-0.52","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","15","100.91","100.92","0.39","-1.13","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","16","103.60","103.23","0.39","-0.75","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","17","111.11","111.12","0.30","-1.04","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","18","111.33","111.08","0.29","-0.76","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","19","113.09","113.06","0.25","-0.95","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","20","116.24","116.23","0.20","-0.91","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","21","119.53","119.90","0.19","-1.29","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","22","122.64","123.04","0.21","-1.34","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","23","123.71","123.93","0.22","-1.17","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","24","119.64","119.90","0.17","-1.16","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","25","118.89","119.16","0.13","-1.13","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","26","119.60","119.90","0.17","-1.20","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","27","122.64","123.06","0.19","-1.34","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","28","124.34","124.44","0.22","-1.05","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","29","123.78","124.08","0.21","-1.23","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","30","122.66","123.05","0.20","-1.32","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","31","123.70","124.07","0.21","-1.31","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","32","122.66","123.40","0.20","-1.66","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","33","122.54","123.05","0.20","-1.43","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","34","120.28","121.31","0.18","-1.94","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","35","118.42","119.08","0.63","-2.01","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","36","111.19","111.56","0.69","-1.79","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","37","111.78","111.83","0.70","-1.48","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","38","113.74","113.50","0.69","-1.17","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","39","116.79","116.28","0.63","-0.85","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","40","116.55","116.40","0.50","-1.08","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","41","111.84","111.96","0.20","-1.05","0.00","0.20","0.3016","0.0000","0.2266"
"WEP","15 Oct 2018","42","122.66","123.08","0.39","-1.54","0.00","0.20","0.3016","0.0000","0.2266"
